Order_ID,Order_Date,Region,Category,Sales,Quantity,Customer_Type
2708,23/04/2023 19:00,South,Clothing,4007,7,New
2709,23/04/2023 20:00,West,Furniture,2339,2,New
2710,23/04/2023 21:00,West,Furniture,1709,6,New
2711,23/04/2023 22:00,South,Groceries,875,3,Returning
2712,23/04/2023 23:00,East,Furniture,921,9,Returning
2713,24/04/2023 0:00,South,Groceries,3343,4,Returning
2714,24/04/2023 1:00,West,Electronics,2797,3,Returning
2715,24/04/2023 2:00,South,Electronics,698,3,Returning
2716,24/04/2023 3:00,East,Furniture,652,2,Returning
2717,24/04/2023 4:00,South,Electronics,454,9,Returning
2718,24/04/2023 5:00,East,Electronics,3744,8,Returning
2719,24/04/2023 6:00,East,Clothing,3588,5,Returning
2720,24/04/2023 7:00,South,Clothing,386,9,Returning
2721,24/04/2023 8:00,South,Groceries,2845,2,Returning
2722,24/04/2023 9:00,North,Electronics,515,6,Returning
2723,24/04/2023 10:00,West,Groceries,4528,7,New
2724,24/04/2023 11:00,East,Groceries,4545,6,New
2725,24/04/2023 12:00,North,Electronics,3521,3,Returning
2726,24/04/2023 13:00,South,Furniture,4638,9,Returning
2727,24/04/2023 14:00,West,Electronics,4076,8,New
2728,24/04/2023 15:00,North,Clothing,4160,8,New
2729,24/04/2023 16:00,East,Electronics,2892,8,Returning
2730,24/04/2023 17:00,North,Furniture,1600,9,Returning
2731,24/04/2023 18:00,East,Groceries,1167,1,Returning
2732,24/04/2023 19:00,South,Groceries,1703,8,Returning
2733,24/04/2023 20:00,West,Clothing,3180,2,Returning
2734,24/04/2023 21:00,West,Clothing,946,4,New
2735,24/04/2023 22:00,West,Clothing,1367,1,Returning
2736,24/04/2023 23:00,South,Groceries,2394,6,New
2737,25/04/2023 0:00,East,Clothing,1242,1,New
2738,25/04/2023 1:00,South,Electronics,2984,5,Returning
2739,25/04/2023 2:00,West,Groceries,4624,9,Returning
2740,25/04/2023 3:00,South,Furniture,3766,1,New
2741,25/04/2023 4:00,South,Groceries,3365,9,Returning
2742,25/04/2023 5:00,South,Electronics,2955,4,New
2743,25/04/2023 6:00,East,Electronics,2491,3,New
2744,25/04/2023 7:00,North,Clothing,1014,8,Returning
2745,25/04/2023 8:00,North,Groceries,4484,6,Returning
2746,25/04/2023 9:00,South,Groceries,1318,7,Returning
2747,25/04/2023 10:00,North,Groceries,547,9,New
2748,25/04/2023 11:00,North,Furniture,3775,5,New
2749,25/04/2023 12:00,South,Clothing,961,2,New
2750,25/04/2023 13:00,South,Electronics,1922,3,Returning
2751,25/04/2023 14:00,West,Electronics,239,3,New
2752,25/04/2023 15:00,North,Clothing,772,4,Returning
2753,25/04/2023 16:00,East,Electronics,949,7,Returning
2754,25/04/2023 17:00,South,Electronics,367,6,New
2755,25/04/2023 18:00,West,Clothing,3318,3,Returning
2756,25/04/2023 19:00,East,Electronics,4201,7,New
2757,25/04/2023 20:00,North,Groceries,1929,4,Returning
2758,25/04/2023 21:00,West,Furniture,4385,8,Returning
2759,25/04/2023 22:00,South,Clothing,1145,7,New
2760,25/04/2023 23:00,East,Furniture,1694,7,Returning
2761,26/04/2023 0:00,South,Electronics,839,9,New
2762,26/04/2023 1:00,North,Electronics,3141,8,Returning
2763,26/04/2023 2:00,East,Groceries,2157,1,New
2764,26/04/2023 3:00,North,Clothing,3105,7,New
2765,26/04/2023 4:00,North,Electronics,3832,3,Returning
2766,26/04/2023 5:00,West,Clothing,2774,4,Returning
2767,26/04/2023 6:00,South,Clothing,3175,6,New
2768,26/04/2023 7:00,East,Clothing,4683,5,New
2769,26/04/2023 8:00,North,Clothing,1565,8,New
2770,26/04/2023 9:00,North,Clothing,1860,2,New
2771,26/04/2023 10:00,East,Furniture,3617,5,Returning
2772,26/04/2023 11:00,North,Groceries,3095,5,Returning
2773,26/04/2023 12:00,West,Clothing,975,3,Returning
2774,26/04/2023 13:00,West,Furniture,1943,5,Returning
2775,26/04/2023 14:00,West,Electronics,2392,4,Returning
2776,26/04/2023 15:00,West,Clothing,2155,5,New
2777,26/04/2023 16:00,North,Electronics,974,9,New
2778,26/04/2023 17:00,East,Clothing,4630,7,Returning
2779,26/04/2023 18:00,East,Furniture,3835,1,Returning
2780,26/04/2023 19:00,East,Furniture,2459,3,New
2781,26/04/2023 20:00,East,Furniture,3432,9,Returning
2782,26/04/2023 21:00,South,Groceries,4497,4,Returning
2783,26/04/2023 22:00,East,Electronics,767,4,New
2784,26/04/2023 23:00,South,Groceries,1327,6,Returning
2785,27/04/2023 0:00,South,Clothing,2759,3,Returning
2786,27/04/2023 1:00,West,Electronics,4015,3,Returning
2787,27/04/2023 2:00,South,Furniture,278,9,Returning
2788,27/04/2023 3:00,North,Electronics,4922,5,New
2789,27/04/2023 4:00,South,Furniture,2329,7,Returning
2790,27/04/2023 5:00,West,Groceries,1860,5,Returning
2791,27/04/2023 6:00,South,Groceries,1534,6,New
2792,27/04/2023 7:00,North,Furniture,954,8,New
2793,27/04/2023 8:00,North,Furniture,3979,8,New
2794,27/04/2023 9:00,North,Clothing,4782,2,Returning
2795,27/04/2023 10:00,West,Groceries,2127,9,New
2796,27/04/2023 11:00,West,Groceries,4767,6,New
2797,27/04/2023 12:00,East,Clothing,4137,7,Returning
2798,27/04/2023 13:00,West,Groceries,2457,3,New
2799,27/04/2023 14:00,North,Furniture,3403,4,Returning
2800,27/04/2023 15:00,North,Electronics,2231,6,Returning
2801,27/04/2023 16:00,West,Electronics,2838,7,Returning
2802,27/04/2023 17:00,South,Groceries,384,6,New
2803,27/04/2023 18:00,West,Clothing,3512,5,Returning
2804,27/04/2023 19:00,West,Furniture,359,2,New
2805,27/04/2023 20:00,North,Electronics,4104,7,New
2806,27/04/2023 21:00,East,Furniture,4142,5,Returning
2807,27/04/2023 22:00,North,Groceries,1262,9,Returning
2808,27/04/2023 23:00,East,Groceries,1686,4,New
2809,28/04/2023 0:00,North,Electronics,2458,2,Returning
2810,28/04/2023 1:00,West,Groceries,3024,7,New
2811,28/04/2023 2:00,North,Clothing,1508,7,New
2812,28/04/2023 3:00,North,Groceries,3003,1,New
2813,28/04/2023 4:00,North,Groceries,1559,5,New
2814,28/04/2023 5:00,West,Groceries,372,3,New
2815,28/04/2023 6:00,West,Furniture,112,9,New
2816,28/04/2023 7:00,West,Furniture,596,9,Returning
2817,28/04/2023 8:00,West,Electronics,3982,7,New
2818,28/04/2023 9:00,East,Electronics,4811,9,New
2819,28/04/2023 10:00,East,Electronics,2192,2,Returning
2820,28/04/2023 11:00,South,Groceries,2612,8,Returning
2821,28/04/2023 12:00,West,Furniture,820,1,New
2822,28/04/2023 13:00,East,Clothing,2800,3,New
2823,28/04/2023 14:00,North,Groceries,809,8,New
2824,28/04/2023 15:00,West,Groceries,3095,8,Returning
2825,28/04/2023 16:00,South,Groceries,4673,8,New
2826,28/04/2023 17:00,South,Clothing,1059,7,New
2827,28/04/2023 18:00,South,Electronics,3846,2,Returning
2828,28/04/2023 19:00,North,Clothing,215,3,Returning
2829,28/04/2023 20:00,East,Electronics,1940,9,Returning
2830,28/04/2023 21:00,North,Clothing,643,2,New
2831,28/04/2023 22:00,West,Furniture,1827,7,Returning
2832,28/04/2023 23:00,South,Groceries,950,1,New
2833,29/04/2023 0:00,North,Groceries,1929,3,Returning
2834,29/04/2023 1:00,North,Groceries,2146,1,Returning
2835,29/04/2023 2:00,East,Electronics,1573,6,New
2836,29/04/2023 3:00,East,Clothing,3317,4,New
2837,29/04/2023 4:00,South,Furniture,4602,1,Returning
2838,29/04/2023 5:00,North,Clothing,2063,5,New
2839,29/04/2023 6:00,North,Groceries,1042,4,New
2840,29/04/2023 7:00,East,Furniture,1427,2,Returning
2841,29/04/2023 8:00,North,Furniture,4285,7,New
2842,29/04/2023 9:00,North,Groceries,2901,8,New
2843,29/04/2023 10:00,North,Clothing,2330,4,Returning
2844,29/04/2023 11:00,East,Groceries,833,9,New
2845,29/04/2023 12:00,South,Clothing,2304,3,New
2846,29/04/2023 13:00,West,Furniture,1465,6,New
2847,29/04/2023 14:00,South,Furniture,4722,7,Returning
2848,29/04/2023 15:00,West,Groceries,4432,7,New
2849,29/04/2023 16:00,North,Furniture,511,6,New
2850,29/04/2023 17:00,South,Electronics,2632,9,New
2851,29/04/2023 18:00,West,Furniture,1203,1,New
2852,29/04/2023 19:00,East,Electronics,2113,9,New
2853,29/04/2023 20:00,East,Furniture,4397,9,Returning
2854,29/04/2023 21:00,South,Groceries,2685,4,New
2855,29/04/2023 22:00,South,Groceries,1738,5,Returning
2856,29/04/2023 23:00,North,Electronics,1119,3,New
2857,30/04/2023 0:00,South,Groceries,4022,7,Returning
2858,30/04/2023 1:00,North,Furniture,3160,2,New
2859,30/04/2023 2:00,North,Furniture,2394,8,Returning
2860,30/04/2023 3:00,East,Groceries,1166,9,New
2861,30/04/2023 4:00,East,Furniture,1738,6,New
2862,30/04/2023 5:00,West,Clothing,4803,9,New
2863,30/04/2023 6:00,East,Clothing,2648,6,New
2864,30/04/2023 7:00,East,Furniture,2063,3,Returning
2865,30/04/2023 8:00,South,Groceries,2655,3,New
2866,30/04/2023 9:00,East,Electronics,3917,2,New
2867,30/04/2023 10:00,West,Groceries,1767,5,New
2868,30/04/2023 11:00,South,Electronics,976,4,New
2869,30/04/2023 12:00,West,Groceries,2966,6,Returning
2870,30/04/2023 13:00,East,Furniture,3360,5,New
2871,30/04/2023 14:00,West,Clothing,3592,6,New
2872,30/04/2023 15:00,South,Groceries,4422,4,New
2873,30/04/2023 16:00,North,Electronics,1919,3,New
2874,30/04/2023 17:00,West,Clothing,469,1,Returning
2875,30/04/2023 18:00,West,Electronics,4796,5,New
2876,30/04/2023 19:00,South,Furniture,2232,6,Returning
2877,30/04/2023 20:00,South,Clothing,3154,5,New
2878,30/04/2023 21:00,West,Electronics,3365,5,Returning
2879,30/04/2023 22:00,East,Groceries,2778,6,Returning
2880,30/04/2023 23:00,West,Furniture,1106,4,New
2881,01/05/2023 0:00,South,Furniture,3800,4,New
2882,01/05/2023 1:00,North,Furniture,4038,8,New
2883,01/05/2023 2:00,North,Groceries,2810,8,New
2884,01/05/2023 3:00,East,Groceries,2494,3,Returning
2885,01/05/2023 4:00,West,Clothing,658,7,Returning
2886,01/05/2023 5:00,North,Groceries,511,5,Returning
2887,01/05/2023 6:00,West,Clothing,1764,5,Returning
2888,01/05/2023 7:00,South,Furniture,1623,3,New
2889,01/05/2023 8:00,North,Clothing,4773,2,New
2890,01/05/2023 9:00,East,Electronics,3940,3,Returning
2891,01/05/2023 10:00,South,Furniture,3334,7,New
2892,01/05/2023 11:00,East,Furniture,2636,3,Returning
2893,01/05/2023 12:00,South,Clothing,920,2,Returning
2894,01/05/2023 13:00,North,Furniture,4894,4,Returning
2895,01/05/2023 14:00,East,Groceries,1938,5,New
2896,01/05/2023 15:00,East,Electronics,624,7,Returning
2897,01/05/2023 16:00,South,Clothing,2520,1,Returning
2898,01/05/2023 17:00,East,Clothing,4383,8,Returning
2899,01/05/2023 18:00,South,Furniture,4448,3,New
2900,01/05/2023 19:00,South,Groceries,154,6,New
2901,01/05/2023 20:00,South,Furniture,4443,4,Returning
2902,01/05/2023 21:00,South,Furniture,1430,5,New
2903,01/05/2023 22:00,North,Clothing,291,6,New
2904,01/05/2023 23:00,South,Furniture,4254,2,New
2905,02/05/2023 0:00,West,Electronics,4333,3,New
2906,02/05/2023 1:00,East,Furniture,3022,8,Returning
2907,02/05/2023 2:00,West,Furniture,2915,8,Returning
2908,02/05/2023 3:00,North,Clothing,4084,1,Returning
2909,02/05/2023 4:00,West,Furniture,3953,8,Returning
2910,02/05/2023 5:00,East,Groceries,4462,2,New
2911,02/05/2023 6:00,West,Clothing,2808,8,Returning
2912,02/05/2023 7:00,North,Furniture,4841,5,New
2913,02/05/2023 8:00,South,Electronics,4981,1,Returning
2914,02/05/2023 9:00,West,Electronics,671,8,Returning
2915,02/05/2023 10:00,North,Clothing,4263,5,New
2916,02/05/2023 11:00,North,Clothing,2549,1,Returning
2917,02/05/2023 12:00,East,Furniture,1999,4,New
2918,02/05/2023 13:00,East,Groceries,3104,1,Returning
2919,02/05/2023 14:00,West,Furniture,374,9,Returning
2920,02/05/2023 15:00,South,Electronics,2582,2,New
2921,02/05/2023 16:00,North,Groceries,4367,8,Returning
2922,02/05/2023 17:00,West,Groceries,1146,4,New
2923,02/05/2023 18:00,North,Groceries,2189,9,New
2924,02/05/2023 19:00,North,Furniture,4703,2,Returning
2925,02/05/2023 20:00,South,Electronics,2200,3,Returning
2926,02/05/2023 21:00,South,Clothing,1856,2,New
2927,02/05/2023 22:00,West,Furniture,2259,5,Returning
2928,02/05/2023 23:00,South,Clothing,2645,1,Returning
2929,03/05/2023 0:00,South,Groceries,3197,3,New
2930,03/05/2023 1:00,West,Groceries,4023,1,New
2931,03/05/2023 2:00,South,Furniture,2315,8,Returning
2932,03/05/2023 3:00,East,Electronics,4106,4,New
2933,03/05/2023 4:00,North,Groceries,2715,3,Returning
2934,03/05/2023 5:00,North,Clothing,1759,8,Returning
2935,03/05/2023 6:00,North,Clothing,3324,9,Returning
2936,03/05/2023 7:00,North,Furniture,3617,8,New
2937,03/05/2023 8:00,West,Clothing,2834,6,New
2938,03/05/2023 9:00,North,Electronics,377,3,Returning
2939,03/05/2023 10:00,North,Groceries,932,8,New
2940,03/05/2023 11:00,North,Clothing,1498,5,New
2941,03/05/2023 12:00,North,Clothing,1485,5,New
2942,03/05/2023 13:00,East,Groceries,3400,9,New
2943,03/05/2023 14:00,North,Furniture,190,1,New
2944,03/05/2023 15:00,East,Clothing,3803,7,Returning
2945,03/05/2023 16:00,West,Furniture,1400,8,New
2946,03/05/2023 17:00,South,Furniture,1619,3,New
2947,03/05/2023 18:00,North,Clothing,2687,8,New
2948,03/05/2023 19:00,South,Electronics,1158,1,Returning
2949,03/05/2023 20:00,South,Furniture,4434,8,Returning
2950,03/05/2023 21:00,West,Clothing,518,7,New
2951,03/05/2023 22:00,South,Furniture,2277,4,Returning
2952,03/05/2023 23:00,East,Groceries,4262,7,New
2953,04/05/2023 0:00,South,Electronics,3118,7,Returning
2954,04/05/2023 1:00,South,Electronics,1532,1,Returning
2955,04/05/2023 2:00,South,Groceries,2162,3,New
2956,04/05/2023 3:00,North,Groceries,3563,7,Returning
2957,04/05/2023 4:00,North,Furniture,4869,5,New
2958,04/05/2023 5:00,East,Groceries,4476,9,New
2959,04/05/2023 6:00,East,Electronics,1778,7,Returning
2960,04/05/2023 7:00,North,Groceries,4991,3,Returning
2961,04/05/2023 8:00,East,Clothing,117,1,Returning
2962,04/05/2023 9:00,North,Clothing,235,5,New
2963,04/05/2023 10:00,West,Furniture,4137,5,New
2964,04/05/2023 11:00,South,Electronics,1077,7,New
2965,04/05/2023 12:00,South,Clothing,398,1,Returning
2966,04/05/2023 13:00,East,Groceries,1262,2,Returning
2967,04/05/2023 14:00,North,Clothing,2188,6,Returning
2968,04/05/2023 15:00,North,Clothing,3680,8,Returning
2969,04/05/2023 16:00,East,Furniture,3159,4,New
2970,04/05/2023 17:00,North,Groceries,1264,3,Returning
2971,04/05/2023 18:00,West,Groceries,2566,3,New
2972,04/05/2023 19:00,South,Groceries,4638,3,New
2973,04/05/2023 20:00,East,Furniture,4094,2,New
2974,04/05/2023 21:00,East,Groceries,1684,1,Returning
2975,04/05/2023 22:00,North,Groceries,4913,5,Returning
2976,04/05/2023 23:00,East,Clothing,3572,5,Returning
2977,05/05/2023 0:00,West,Clothing,406,5,Returning
2978,05/05/2023 1:00,North,Groceries,272,4,Returning
2979,05/05/2023 2:00,North,Electronics,925,3,Returning
2980,05/05/2023 3:00,North,Electronics,3666,3,Returning
2981,05/05/2023 4:00,North,Groceries,1000,2,Returning
2982,05/05/2023 5:00,West,Electronics,2606,5,Returning
2983,05/05/2023 6:00,North,Furniture,557,4,Returning
2984,05/05/2023 7:00,East,Clothing,4612,6,Returning
2985,05/05/2023 8:00,West,Furniture,1785,2,Returning
2986,05/05/2023 9:00,South,Clothing,4550,2,Returning
2987,05/05/2023 10:00,South,Electronics,4730,8,Returning
2988,05/05/2023 11:00,East,Electronics,130,6,New
2989,05/05/2023 12:00,East,Groceries,2374,3,New
2990,05/05/2023 13:00,West,Electronics,221,5,New
2991,05/05/2023 14:00,South,Electronics,4553,3,Returning
2992,05/05/2023 15:00,South,Groceries,2640,2,New
2993,05/05/2023 16:00,South,Groceries,467,3,Returning
2994,05/05/2023 17:00,South,Clothing,640,1,Returning
2995,05/05/2023 18:00,South,Electronics,1979,7,New
2996,05/05/2023 19:00,North,Clothing,4707,6,Returning
2997,05/05/2023 20:00,East,Clothing,3495,5,Returning
2998,05/05/2023 21:00,North,Furniture,4351,6,Returning
2999,05/05/2023 22:00,South,Electronics,1896,8,Returning
3000,05/05/2023 23:00,West,Electronics,312,3,New
3001,06/05/2023 0:00,West,Furniture,4874,3,Returning
3002,06/05/2023 1:00,South,Clothing,184,5,New
3003,06/05/2023 2:00,South,Electronics,4743,5,New
3004,06/05/2023 3:00,West,Clothing,1907,1,Returning
3005,06/05/2023 4:00,North,Furniture,149,4,New
3006,06/05/2023 5:00,North,Groceries,3477,9,Returning
3007,06/05/2023 6:00,South,Clothing,4905,8,Returning
3008,06/05/2023 7:00,North,Electronics,4832,3,New
3009,06/05/2023 8:00,West,Groceries,889,5,New
3010,06/05/2023 9:00,North,Clothing,988,5,New
3011,06/05/2023 10:00,South,Clothing,2871,7,Returning
3012,06/05/2023 11:00,West,Groceries,3223,8,New
3013,06/05/2023 12:00,North,Groceries,3723,9,New
3014,06/05/2023 13:00,East,Groceries,987,7,New
3015,06/05/2023 14:00,West,Electronics,4799,2,Returning
3016,06/05/2023 15:00,West,Electronics,3230,8,Returning
3017,06/05/2023 16:00,East,Clothing,4251,8,New
3018,06/05/2023 17:00,East,Clothing,2746,2,New
3019,06/05/2023 18:00,West,Furniture,2130,6,New
3020,06/05/2023 19:00,East,Electronics,4888,1,Returning
3021,06/05/2023 20:00,South,Clothing,2952,7,Returning
3022,06/05/2023 21:00,South,Groceries,4348,2,Returning
3023,06/05/2023 22:00,South,Groceries,4771,5,Returning
3024,06/05/2023 23:00,West,Electronics,3409,7,Returning
3025,07/05/2023 0:00,East,Groceries,2790,9,New
3026,07/05/2023 1:00,East,Furniture,117,1,New
3027,07/05/2023 2:00,North,Clothing,296,9,Returning
3028,07/05/2023 3:00,North,Clothing,1084,5,Returning
3029,07/05/2023 4:00,East,Clothing,1011,6,New
3030,07/05/2023 5:00,East,Electronics,1348,8,New
3031,07/05/2023 6:00,East,Groceries,1594,2,New
3032,07/05/2023 7:00,West,Furniture,1864,7,New
3033,07/05/2023 8:00,East,Electronics,2161,4,New
3034,07/05/2023 9:00,North,Clothing,584,9,New
3035,07/05/2023 10:00,West,Furniture,308,6,New
3036,07/05/2023 11:00,East,Clothing,3402,7,New
3037,07/05/2023 12:00,North,Clothing,2733,6,New
3038,07/05/2023 13:00,West,Electronics,2276,8,New
3039,07/05/2023 14:00,East,Clothing,3209,6,New
3040,07/05/2023 15:00,East,Furniture,4156,7,Returning
3041,07/05/2023 16:00,East,Clothing,2196,8,Returning
3042,07/05/2023 17:00,West,Groceries,3241,1,Returning
3043,07/05/2023 18:00,North,Clothing,4773,4,New
3044,07/05/2023 19:00,North,Electronics,4214,6,New
3045,07/05/2023 20:00,South,Furniture,2187,1,Returning
3046,07/05/2023 21:00,East,Electronics,3259,4,Returning
3047,07/05/2023 22:00,South,Groceries,968,6,New
3048,07/05/2023 23:00,South,Clothing,2847,7,New
3049,08/05/2023 0:00,North,Electronics,4909,6,New
3050,08/05/2023 1:00,West,Electronics,2640,4,Returning
3051,08/05/2023 2:00,West,Electronics,4645,7,New
3052,08/05/2023 3:00,North,Electronics,2096,2,New
3053,08/05/2023 4:00,West,Groceries,4994,6,New
3054,08/05/2023 5:00,South,Groceries,2938,5,New
3055,08/05/2023 6:00,East,Clothing,307,2,Returning
3056,08/05/2023 7:00,North,Clothing,2975,9,Returning
3057,08/05/2023 8:00,East,Furniture,1445,7,New
3058,08/05/2023 9:00,West,Groceries,259,3,Returning
3059,08/05/2023 10:00,East,Electronics,4122,7,Returning
3060,08/05/2023 11:00,West,Electronics,1451,6,New
3061,08/05/2023 12:00,West,Furniture,4003,7,Returning
3062,08/05/2023 13:00,South,Electronics,1512,4,New
3063,08/05/2023 14:00,West,Furniture,1052,8,New
3064,08/05/2023 15:00,South,Clothing,4872,8,Returning
3065,08/05/2023 16:00,South,Groceries,1872,7,New
3066,08/05/2023 17:00,South,Furniture,3047,7,New
3067,08/05/2023 18:00,North,Electronics,3089,8,New
3068,08/05/2023 19:00,North,Furniture,2846,1,New
3069,08/05/2023 20:00,West,Clothing,4582,6,Returning
3070,08/05/2023 21:00,South,Electronics,3405,2,New
3071,08/05/2023 22:00,North,Clothing,2078,1,Returning
3072,08/05/2023 23:00,South,Clothing,4326,7,Returning
3073,09/05/2023 0:00,East,Furniture,987,6,Returning
3074,09/05/2023 1:00,East,Clothing,2767,5,New
3075,09/05/2023 2:00,East,Electronics,4758,5,Returning
3076,09/05/2023 3:00,West,Clothing,3164,9,Returning
3077,09/05/2023 4:00,South,Clothing,4103,9,Returning
3078,09/05/2023 5:00,East,Furniture,3302,6,Returning
3079,09/05/2023 6:00,North,Clothing,4213,3,Returning
3080,09/05/2023 7:00,East,Groceries,4728,7,Returning
3081,09/05/2023 8:00,East,Furniture,1437,4,Returning
3082,09/05/2023 9:00,East,Furniture,931,5,New
3083,09/05/2023 10:00,West,Electronics,2472,7,New
3084,09/05/2023 11:00,North,Electronics,3539,7,Returning
3085,09/05/2023 12:00,South,Electronics,1213,8,Returning
3086,09/05/2023 13:00,North,Electronics,120,1,New
3087,09/05/2023 14:00,South,Groceries,1780,5,Returning
